A;RO;RO41;TOTAL_LEN_RAIL_LINE;2017;990;;This is a comment, This is another comment
A;RO;RO42;TOTAL_LEN_RAIL_LINE;2013;1888;;This is a comment, This is another comment
A;RO;RO42;TOTAL_LEN_RAIL_LINE;2014;1888;;This is a comment, This is another comment
A;RO;RO42;TOTAL_LEN_RAIL_LINE;2015;1888;;This is a comment, This is another comment
A;RO;RO42;TOTAL_LEN_RAIL_LINE;2016;1888;;This is a comment, This is another comment
A;RO;RO42;TOTAL_LEN_RAIL_LINE;2017;1888;;This is a comment, This is another comment
A;RO;RO;ELEC_RAILWAY_LINE;2013;4029;;
A;RO;RO;ELEC_RAILWAY_LINE;2014;4029;;
A;RO;RO;ELEC_RAILWAY_LINE;2015;4030;;
A;RO;RO;ELEC_RAILWAY_LINE;2016;4030;;
A;RO;RO;ELEC_RAILWAY_LINE;2017;4030;;
A;RO;RO1;ELEC_RAILWAY_LINE;2013;978;;
A;RO;RO1;ELEC_RAILWAY_LINE;2014;978;;
A;RO;RO1;ELEC_RAILWAY_LINE;2015;978;;
A;RO;RO1;ELEC_RAILWAY_LINE;2016;978;;
A;RO;RO1;ELEC_RAILWAY_LINE;2017;978;;
A;RO;RO11;ELEC_RAILWAY_LINE;2013;312;;
A;RO;RO11;ELEC_RAILWAY_LINE;2014;312;;
A;RO;RO11;ELEC_RAILWAY_LINE;2015;312;;
A;RO;RO11;ELEC_RAILWAY_LINE;2016;312;;
A;RO;RO11;ELEC_RAILWAY_LINE;2017;312;;
A;RO;RO12;ELEC_RAILWAY_LINE;2013;666;;
A;RO;RO12;ELEC_RAILWAY_LINE;2014;666;;
A;RO;RO12;ELEC_RAILWAY_LINE;2015;666;;
A;RO;RO12;ELEC_RAILWAY_LINE;2016;666;;
A;RO;RO12;ELEC_RAILWAY_LINE;2017;666;;
A;RO;RO2;ELEC_RAILWAY_LINE;2013;1185;;
A;RO;RO2;ELEC_RAILWAY_LINE;2014;1185;;
A;RO;RO2;ELEC_RAILWAY_LINE;2015;1185;;
A;RO;RO2;ELEC_RAILWAY_LINE;2016;1185;;
A;RO;RO2;ELEC_RAILWAY_LINE;2017;1185;;
A;RO;RO21;ELEC_RAILWAY_LINE;2013;663;;
A;RO;RO21;ELEC_RAILWAY_LINE;2014;663;;
A;RO;RO21;ELEC_RAILWAY_LINE;2015;663;;
A;RO;RO21;ELEC_RAILWAY_LINE;2016;663;;
A;RO;RO21;ELEC_RAILWAY_LINE;2017;663;;
A;RO;RO22;ELEC_RAILWAY_LINE;2013;522;;
A;RO;RO22;ELEC_RAILWAY_LINE;2014;522;;
A;RO;RO22;ELEC_RAILWAY_LINE;2015;522;;
A;RO;RO22;ELEC_RAILWAY_LINE;2016;522;;
A;RO;RO22;ELEC_RAILWAY_LINE;2017;522;;
A;RO;RO3;ELEC_RAILWAY_LINE;2013;710;;
A;RO;RO3;ELEC_RAILWAY_LINE;2014;710;;
A;RO;RO3;ELEC_RAILWAY_LINE;2015;710;;
A;RO;RO3;ELEC_RAILWAY_LINE;2016;710;;
A;RO;RO3;ELEC_RAILWAY_LINE;2017;710;;
A;RO;RO31;ELEC_RAILWAY_LINE;2013;451;;
A;RO;RO31;ELEC_RAILWAY_LINE;2014;451;;
A;RO;RO31;ELEC_RAILWAY_LINE;2015;451;;
A;RO;RO31;ELEC_RAILWAY_LINE;2016;451;;
A;RO;RO31;ELEC_RAILWAY_LINE;2017;451;;
A;RO;RO32;ELEC_RAILWAY_LINE;2013;259;;
A;RO;RO32;ELEC_RAILWAY_LINE;2014;259;;
A;RO;RO32;ELEC_RAILWAY_LINE;2015;259;;
A;RO;RO32;ELEC_RAILWAY_LINE;2016;259;;
A;RO;RO32;ELEC_RAILWAY_LINE;2017;259;;
A;RO;RO4;ELEC_RAILWAY_LINE;2013;1156;;
A;RO;RO4;ELEC_RAILWAY_LINE;2014;1156;;
A;RO;RO4;ELEC_RAILWAY_LINE;2015;1157;;
A;RO;RO4;ELEC_RAILWAY_LINE;2016;1157;;
A;RO;RO4;ELEC_RAILWAY_LINE;2017;1157;;
A;RO;RO41;ELEC_RAILWAY_LINE;2013;507;;
A;RO;RO41;ELEC_RAILWAY_LINE;2014;507;;
A;RO;RO41;ELEC_RAILWAY_LINE;2015;507;;
A;RO;RO41;ELEC_RAILWAY_LINE;2016;507;;
A;RO;RO41;ELEC_RAILWAY_LINE;2017;507;;
A;RO;RO42;ELEC_RAILWAY_LINE;2013;649;;
A;RO;RO42;ELEC_RAILWAY_LINE;2014;649;;
A;RO;RO42;ELEC_RAILWAY_LINE;2015;650;;
A;RO;RO42;ELEC_RAILWAY_LINE;2016;650;;
A;RO;RO42;ELEC_RAILWAY_LINE;2017;650;;
A;RO;RO;MOTORWAY;2013;644;;
A;RO;RO;MOTORWAY;2014;683;;
A;RO;RO;MOTORWAY;2015;747;;
A;RO;RO;MOTORWAY;2016;747;;
A;RO;RO;MOTORWAY;2017;747;;
A;RO;RO1;MOTORWAY;2013;107;;
A;RO;RO1;MOTORWAY;2014;145;;
A;RO;RO1;MOTORWAY;2015;145;;
